,Time[s],x1,x2,x3,y
99305,35.19,-1.471,0.156,44,6.736
904,61.74,-7.843,-0.155,35,-6.933
155876,2.41,8.197,0.157,37,6.241
100312,101.33,-4.72,-2.863,37,-15.612
108098,389.57,-3.967,-0.03,32,-7.902
103358,89.23,-9.918,-0.219,34,-8.666
60245,88.89,6.053,0.628,45,8.155
41940,46.61,-12.551,-0.158,45,-6.215
136330,22.72,3.944,0.156,45,6.391
198767,135.61,6.373,0.638,38,8.926
133940,61.29,-8.276,-0.157,37,-6.64
21223,81.12,-5.244,-0.157,44,-7.143
60035,38.44,3.637,0.159,35,7.846
185745,66.7,-0.365,-0.157,44,-6.818
45706,1.52,7.604,0.156,30,7.047
953,103.29,-0.467,-0.63,45,-9.052
160535,117.79,-3.979,-1.098,30,-14.127
93408,67.56,-1.06,-0.158,35,-8.489
74180,80.19,-4.001,-0.158,44,-7.328
42538,42.74,-7.592,-0.156,35,-6.921
25093,76.4,-0.262,-0.158,36,-8.397
60680,72.82,2.303,-0.157,45,-7.819
147518,58.92,-11.594,-0.158,44,-6.419
181190,149.16,-3.226,-2.056,45,-12.059
151535,67.31,0.593,-0.156,44,-6.582
153500,39.87,4.172,0.157,45,6.236
184447,37.92,1.22,0.156,45,6.189
57402,27.01,-0.251,0.156,35,7.812
46380,42.69,-9.302,-0.158,27,-8.688
55812,58.93,-11.229,-0.158,44,-6.065
127065,26.11,1.892,0.157,34,8.999
91257,115.32,-11.651,-0.079,33,-6.4
195832,58.72,-11.651,-0.156,45,-6.217
117944,139.07,-5.016,-2.044,45,-9.026
12343,129.52,0.171,-1.573,46,-9.911
39180,140.38,-4.731,-1.151,45,-8.997
193513,21.76,7.273,0.158,36,8.189
13964,25.11,2.052,0.156,35,7.94
16634,333.34,0.878,-0.03,32,-7.553
105602,61.83,-6.886,-0.157,43,-6.102
87768,35.43,-0.684,0.157,38,7.285
33423,37.11,2.018,0.156,28,8.074
95307,94.89,8.185,0.139,35,7.327
80233,148.69,-3.545,-2.511,45,-13.176
42020,130.31,-4.708,-1.481,45,-9.515
76558,57.71,-12.426,-0.158,45,-5.697
69590,5.27,12.506,0.159,38,6.4
34537,63.78,-4.663,-0.158,45,-6.959
56599,25.71,2.405,0.156,32,9.044
25785,65.57,-2.177,-0.158,46,-7.129
108266,19.08,10.499,0.157,36,7.216
155061,119.22,-4.97,-0.724,45,-7.479
47075,23.57,3.865,0.158,45,7.578
198821,26.62,-0.046,0.157,45,7.615
17186,157.57,-0.832,-2.792,45,-11.95
113027,67.85,0.718,-0.156,45,-7.046
178480,113.77,-12.574,-1.021,44,-8.79
50702,74.06,2.269,-0.157,45,-7.503
135534,25.9,0.889,0.156,43,7.768
84385,158.22,-5.381,-1.106,38,-9.453
126337,68.92,1.368,-0.156,43,-7.38
115426,66.46,-1.87,-0.158,35,-8.01
96133,29.26,-0.946,0.159,44,8.737
192978,715.94,0.992,-0.016,32,-8.924
8816,104.46,-6.43,-0.628,38,-9.142
150184,32.11,-2.975,0.156,45,7.081
128820,29.49,-2.44,0.157,43,7.367
109516,116.95,-4.697,-1.1,44,-10.266
72473,265.68,-6.601,-0.049,32,-8.099
90441,33.11,-2.018,0.156,38,7.675
92870,74.83,1.003,-0.157,35,-8.373
67702,24.47,3.021,0.158,36,8.043
59149,59.07,-10.978,-0.155,45,-6.038
93596,12.39,8.744,0.016,31,6.956
77765,139.4,-9.519,-2.043,28,-18.43
68569,28.45,-0.547,0.158,44,8.678
72290,144.51,10.226,2.218,28,19.715
112286,104.79,-5.632,-0.565,46,-6.775
4558,123.22,11.582,1.57,29,16.871
182314,102,-8.128,-1.13,36,-12.328
154002,81.55,-4.663,-0.155,43,-5.899
15844,79.39,-2.782,-0.158,45,-7.278
178162,75.77,0.775,-0.158,45,-7.908
111473,204.3,-5.825,-0.047,32,-6.836
173788,334.24,1.243,-0.029,32,-7.356
112210,33.68,-1.414,0.157,36,7.964
136978,88.57,8.299,0.628,45,8.417
107232,43.97,-11.092,-0.157,28,-8.488
89515,75.64,0.49,-0.158,36,-8.312
154545,79.66,-3.135,-0.158,45,-7.255
71520,92.55,-3.306,-1.572,35,-13.264
14519,676.39,0.912,-0.016,32,-8.415
167365,76.92,-0.878,-0.158,35,-8.483
158896,89.57,2.519,0.628,44,8.564
82114,81.4,-6.487,-0.159,36,-7.943
26427,118.73,-5.734,-1.098,44,-11.433
36477,61.74,-7.273,-0.157,36,-6.351
158663,780.58,-4.777,-0.017,32,-8.15
87767,96.65,11.582,2.981,35,16.857
10080,81.86,-6.68,-0.158,36,-7.411
84958,116.18,-10.898,-1.1,45,-8.318
139169,67.06,-0.844,-0.157,37,-7.72
69013,90.06,1.984,0.627,35,10.245
71421,66.19,-3.374,-0.158,28,-9.164
189874,102.02,1.083,-0.627,44,-8.794
182432,44.63,-10.534,-0.158,45,-6.921
139230,57.64,-12.004,-0.158,45,-5.187
161904,111.09,-0.285,1.098,45,8.523
44157,77.41,-1.528,-0.158,35,-8.597
148939,74.72,1.049,-0.157,37,-8.394
138426,42.5,-6.498,-0.157,46,-6.039
37622,73.28,1.516,-0.158,38,-8.511
177297,79.18,-2.941,-0.159,38,-7.724
36932,1.27,8.447,0.148,30,7.831
5788,25.59,0.547,0.156,36,7.037
196910,92.39,2.428,0.63,35,9.178
170841,40.14,4.777,0.156,44,6.42
178234,146.61,-9.325,-0.333,45,-7.624
6544,81.36,-4.891,-0.156,46,-6.419
74112,104.38,-6.156,-0.63,38,-9.34
179190,123.65,1.847,1.571,46,11.331
153769,23.11,3.796,0.156,45,6.847
153418,21.4,8.174,0.157,30,8.545
14181,21.55,6.715,0.155,44,7.327
129453,70.72,1.892,-0.158,45,-7.937
187887,101.36,-0.467,-0.627,44,-8.57
3581,83.51,10.328,0.204,30,9.154
29030,157.86,-4.298,-2.06,45,-13.341
122830,34.48,-1.231,0.157,45,7.584
155221,1.3,6.806,0.154,44,6.265
194638,129.23,-2.622,-1.571,45,-11.26
114000,44.74,-10.123,-0.156,38,-6.356
73598,103.79,-5.392,-0.63,28,-11.816
91767,123.29,9.827,1.572,28,15.915
146549,103.26,0.787,-0.629,45,-7.91
106927,121,12.346,1.071,44,8.201
22019,88.48,8.63,0.628,45,8.132
173966,102.63,1.334,-0.629,45,-8.7
34350,102.55,1.368,-0.628,44,-8.735
96234,157.87,-5.723,-1.996,45,-14.517
10091,28.33,-0.342,0.156,28,8.821
58512,148.88,-6.247,-2.513,36,-16.289
81286,148.41,-8.721,-2.513,37,-13.934
174243,102.12,-0.57,-0.628,35,-10.578
193926,93.41,-5.951,-0.876,38,-9.15
189325,74.88,-0.171,-0.158,34,-9.502
59873,375.75,-1.163,-0.031,32,-8.661
110164,79.12,-3.295,-0.157,35,-8.191
34628,21.96,6.167,0.157,38,7.404
11856,65.09,-2.873,-0.156,35,-7.168
66254,62.87,-5.016,-0.157,46,-5.894
108058,75.8,-0.764,-0.159,28,-9.421
115319,106.48,11.354,0.945,45,7.762
131727,269.45,-3.101,0,32,-3.101
173779,32.01,-1.528,0.156,34,8.541
104315,72.06,2.269,-0.158,45,-7.869
109966,102.91,0.684,-0.628,43,-8.94
65206,75.3,1.334,-0.157,44,-7.727
183796,42.59,-7.604,-0.158,44,-7.12
158442,102.32,-1.334,-0.627,30,-11.486
96420,393.38,-5.141,-0.033,32,-7.901
64921,28.79,-1.448,0.157,32,7.998
160449,149.74,-4.902,-0.549,44,-7.27
63633,21.58,7.342,0.158,35,7.967
103844,62.59,-6.475,-0.158,44,-6.895
57072,40.18,5.506,0.158,35,7.077
13160,64.94,-2.269,-0.157,45,-6.328
165921,29.93,-2.554,0.156,44,7.414
194096,111.45,2.041,1.101,45,8.13
134592,24.01,4.48,0.157,30,8.854
67530,116.37,-10.18,-1.098,46,-9.648
138419,45.91,-11.708,-0.157,45,-6.275
75881,18.57,10.819,0.158,45,6.763
40952,31.96,-1.562,0.157,35,8.51
156833,77.42,-0.479,-0.158,45,-7.544
13865,31.64,-1.151,0.158,35,8.969
111675,185,10.237,0.016,32,7.686
160735,62.8,-6.851,-0.159,38,-7.586
31456,80.9,-6.612,-0.157,27,-8.85
192085,130.17,-3.363,-1.571,46,-9.558
54376,24.09,2.793,0.157,45,7.283
151659,100.01,-6.726,-0.628,45,-7.443
145554,74.28,1.562,-0.158,45,-8.108
124197,81.67,-7.262,-0.158,30,-8.28
21464,23.5,3.295,0.156,45,6.933
69079,113.56,-10.135,-0.537,45,-7.81
150174,59.29,-10.477,-0.157,44,-5.828
67698,254.83,-1.961,-0.047,32,-8.198
94432,3.3,9.519,0.156,38,6.214
79763,67.38,-0.194,-0.158,45,-7.429
76052,32.16,-1.721,0.157,35,8.309
147900,70.45,0,-0.157,28,-9.718
136458,103.87,-3.044,-0.629,45,-9.117
122895,79.17,-2.326,-0.157,45,-7.133
79584,37.44,2.257,0.157,36,7.884
164938,93.54,4.115,0.367,44,5.639
123134,4.63,10.796,0.157,45,5.56
10523,340.25,1.63,-0.03,32,-7.828
199095,17.84,12.506,0.158,45,7.429
99458,139.85,-1.015,-2.042,44,-10.305
195923,96.57,11.548,2.984,38,15.046
197906,71.06,1.334,-0.157,35,-8.618
153507,682.79,0.912,-0.016,32,-8.766
188720,149.07,-8.208,-2.28,30,-17.828
189951,74.26,0.707,-0.158,34,-8.973
149383,93.06,-9.143,-1.565,35,-14.764
143324,134.13,8.664,2.04,45,12.865
66038,69.1,0.353,-0.156,30,-8.534
98947,106.22,7.672,0.247,45,6.303
84133,106.38,9.986,0.673,44,7.263
183996,24.7,2.383,0.156,44,7.735
60593,76.29,0.365,-0.158,36,-7.874
34442,118.45,-4.583,-1.102,31,-12.484
42338,111.23,0.365,1.099,43,8.267
146555,146.27,-1.607,0.032,32,8.416
166617,38.5,4.663,0.156,28,8.809
134725,38.05,3.238,0.159,35,8.017
66962,59.8,-10.294,-0.159,45,-6.355
46204,20.35,10.078,0.157,28,8.767
165150,24.19,2.428,0.156,44,7.07
10427,92.53,-2.212,-1.573,37,-12.22
191286,89.21,4.48,0.627,45,8.532
163263,71.82,2.36,-0.157,45,-7.765
127110,74.8,1.288,-0.159,38,-8.089
154829,64.08,-5.7,-0.158,31,-8.465
62857,28.28,-0.103,0.158,30,9.021
180708,252.98,1.106,0.015,32,8.493
80107,110.89,-0.684,1.098,43,9.015
159939,35.87,-0.034,0.158,45,7.473
183220,33.32,-2.793,0.156,45,6.804
76352,64.85,-3.386,-0.157,38,-7.321
98475,44.62,-10.271,-0.157,45,-6.692
31550,116.41,-8.824,-1.1,44,-8.763
131524,65.13,-4.013,-0.157,34,-8.34
136862,118.99,-7.091,-1.096,44,-10.228
138294,29.71,-2.109,0.157,38,7.772
167957,67.33,0.422,-0.157,46,-6.773
142895,29.6,-1.949,0.156,36,7.905
74835,41.14,5.449,0.123,36,5.768
197050,79.18,-2.348,-0.158,45,-7.143
87724,78.58,-1.949,-0.158,45,-7.558
182266,80.43,-4.036,-0.157,44,-7.014
101312,22.94,3.91,0.156,45,6.698
41024,4.27,10.762,0.158,45,6.014
128427,91.73,-0.445,0.629,44,8.799
24590,1.34,6.441,0.156,44,5.974
175889,68.86,1.151,-0.158,45,-7.532
146654,69.62,1.516,-0.158,44,-7.727
7335,77.86,-1.539,-0.157,36,-8.08
157476,81.44,-5.221,-0.158,45,-6.624
103967,66.68,-1.824,-0.156,36,-8.245
140911,71.23,2.497,-0.157,45,-7.503
48582,43.28,-8.744,-0.157,36,-7.221
107885,123.49,4.4,1.572,38,12.701
108338,240.06,2.554,0.015,32,8.385
160178,70.12,1.151,-0.156,36,-8.407
189777,17.52,11.491,0.156,45,5.993
834,100.9,-2.303,-0.628,45,-8.288
106735,3.58,10.043,0.158,30,6.286
67475,25.12,1.539,0.156,44,7.443
118496,38.29,1.984,0.157,44,6.429
148551,111.17,-0.057,1.103,45,8.22
113289,74.23,0.98,-0.157,35,-8.719
34494,74.17,1.687,-0.158,44,-8.023
19838,745.18,-0.98,-0.015,32,-8.906
79245,109.27,12.517,1.099,29,13.646
64273,24.31,2.736,0.157,45,7.536
53346,123.21,5.347,1.572,45,10.43
30890,30.67,-0.479,0.159,30,9.629
61528,65.71,-1.174,-0.156,45,-6.329
143323,77.55,-0.57,-0.156,38,-7.499
71739,45.25,-10.853,-0.157,35,-6.357
115034,21.17,7.228,0.158,45,7.203
143434,70.73,3.523,-0.157,44,-6.317
90321,17.11,11.981,0.156,45,5.948
66987,90.61,-1.094,0.628,44,8.667
83550,24.34,1.687,0.155,44,6.54
163469,31.95,-1.813,0.157,45,8.259
174216,72.08,1.961,-0.158,44,-8.174
9781,189.44,-12.517,-0.047,32,-6.776
53550,61.76,-6.487,-0.156,45,-5.6
82760,5.89,12.255,0.157,37,5.403
1675,100.98,-10.682,-2.986,37,-15.749
45439,27.64,0.103,0.159,45,8.715
181219,153.91,5.689,1.015,43,9.439
78,118.86,-4.754,-1.101,44,-9.165
96402,19.06,10.294,0.158,45,6.983
32873,23.65,4.811,0.158,36,8.643
29985,32.61,-2.2,0.157,45,7.693
97088,66.87,-0.923,-0.157,35,-7.573
53758,76.19,0.479,-0.158,44,-7.841
13152,106.8,12.608,1.1,45,7.517
138249,74.57,0.502,-0.157,35,-9.023
97932,143.78,8.276,2.513,45,11.841
28972,22.78,3.944,0.158,45,6.478
40024,59.88,-10.648,-0.158,35,-6.85
53267,149.57,-5.438,-0.967,44,-8.96
108012,25.34,0.764,0.156,45,6.948
97113,60.17,-9.565,-0.156,46,-6.201
85844,35.73,-0.741,0.156,44,6.935
38817,12.68,10.648,0.032,32,7.048
97282,77.23,-1.322,-0.157,30,-8.603
98393,86.83,2.428,1.573,38,12.448
199872,35.11,-0.296,0.157,36,7.987
135712,66.26,-1.151,-0.157,44,-7.048
34618,129.63,-0.912,-1.57,45,-11.047
193869,21.55,8.037,0.157,30,8.637
27887,40.33,5.198,0.156,35,6.561
158088,70.52,1.961,-0.157,45,-7.795
134321,27.8,-0.798,0.156,36,7.967
118240,139.83,-4.241,-2.042,44,-13.677
166937,148.38,-8.425,-2.512,45,-12.838
161663,25.48,3.374,0.158,27,9.731
130331,33.17,-1.14,0.158,37,8.504
24598,23.77,4.036,0.158,44,8.05
5167,91.92,-0.182,0.629,45,8.472
8469,63.65,-4.868,-0.156,38,-6.983
150714,43.28,-8.071,-0.156,45,-6.559
171678,70.07,1.664,-0.157,46,-7.862
4388,62.64,-6.384,-0.158,45,-6.879
33904,19.14,10.066,0.156,38,6.886
142420,92.62,-2.223,-1.572,36,-11.962
108346,58.58,-12.369,-0.157,36,-6.735
86957,110.47,3.055,1.101,37,13.079
177148,117.55,-0.046,-1.102,38,-9.656
5899,100.43,-6.053,-0.628,36,-9.425
43099,75.98,0.251,-0.157,35,-8.261
113578,29.69,-2.052,0.156,45,7.835
19072,120.83,9.667,0.627,44,7.077
82844,80.85,-5.654,-0.157,36,-7.973
172405,91.65,-1.436,0.629,45,8.012
82538,157.49,-0.775,-2.936,45,-11.158
187740,35.72,-0.912,0.155,45,6.776
190620,6.09,12.734,0.156,38,5.668
174453,63.11,-4.708,-0.156,45,-5.971
148030,31.25,-1.345,0.158,37,8.799
132286,35.74,-0.593,0.155,36,7.08
99581,116.75,-7.079,-1.099,44,-10.674
85360,82.03,-5.825,-0.157,43,-6.291
196635,44.4,-9.291,-0.158,45,-6.032
177058,118.27,-5.951,-1.098,28,-15.019
101411,75.04,2.212,-0.157,45,-7.033
198524,148.69,-2.223,-2.515,45,-11.768
84585,144.16,3.089,2.513,45,12.942
168483,87.59,7.171,1.199,34,11.357
149608,45.67,-11.605,-0.157,35,-6.521
56295,348.82,0.65,0.017,32,8.073
116768,91.28,-1.345,0.629,44,8.697
182241,130.39,-6.384,-1.302,38,-10.828
123690,31.12,-2.063,0.156,32,8.102
80473,32.01,-1.14,0.157,32,8.922
12945,65.91,-0.878,-0.156,46,-6.311
186631,79.58,-3.671,-0.158,35,-7.887
185537,158.45,-5.073,-0.528,45,-7.403
182466,77.87,-2.28,-0.157,35,-8.807
40991,19.51,10.408,0.156,30,7.799
93736,68.53,1.174,-0.157,38,-7.235
38123,100.09,-6.281,-0.628,44,-7.541
3411,46.27,-12.289,-0.156,35,-6.405
176920,19.11,9.359,0.156,44,6.137
10940,91.57,-12.061,-1.571,33,-14.118
80989,78.88,-2.314,-0.158,44,-7.526
152282,63.63,-4.332,-0.157,44,-6.398
15253,119.24,-5.643,-0.651,44,-8.064
68682,21.39,6.715,0.157,45,7.065
56311,40.37,5.267,0.158,44,6.54
84178,64.89,-3.363,-0.157,37,-7.356
106750,769.28,-3.716,-0.016,32,-8.731
183679,4.46,11.434,0.159,42,6.413
14817,68.46,0.935,-0.157,45,-7.401
62984,109.51,8.915,1.099,30,12.489
149232,33.44,-1.265,0.157,38,8.249
56801,18.68,10.727,0.157,37,6.852
75018,100.58,8.504,0.032,32,8.315
61737,123.22,4.594,1.571,45,9.74
35883,46.06,-11.263,-0.157,45,-5.633
90283,118.97,-5.677,-1.101,45,-8.956
106975,39.68,5.255,0.158,34,7.625
104880,39.45,4.047,0.159,46,6.754
191898,74.58,-0.046,-0.158,33,-9.553
10759,21.04,8.071,0.158,45,7.854
81896,3.52,10.078,0.156,35,6.435
76057,111.32,2.018,1.097,44,9.268
39603,72.49,1.63,-0.157,35,-8.517
130030,43.39,-10.089,-0.159,30,-8.378
83428,72.97,1.699,-0.157,38,-8.396
75892,1.82,7.205,0.157,35,6.172
98102,30.62,-2.246,0.157,45,7.868
129065,58.88,-11.4,-0.157,36,-6.176
1599,138.9,-10.91,-2.039,45,-11.436
110955,78.11,-0.536,-0.157,45,-6.78
169112,60.69,-8.254,-0.157,46,-5.681
120419,63.66,-4.97,-0.157,45,-7.086
53590,69.23,1.14,-0.157,36,-7.835
162462,155.55,-9.04,-0.401,45,-7.115
14992,144.98,5.438,1.035,38,9.267
85255,97.24,8.687,2.225,31,18.679
73702,21.9,7.034,0.156,32,8.191
2977,117.09,-2.383,-1.102,46,-9.233
104007,37.62,2.006,0.159,45,7.369
24317,46.52,-12.574,-0.158,46,-6.338
14983,34.49,-1.402,0.156,44,7.42
33334,149.18,-4.583,-1.987,45,-13.114
75357,24.12,2.155,0.155,45,6.7
124883,5.72,12.095,0.157,45,5.456
80191,148.69,-1.858,-2.516,45,-11.392
183116,101.94,-2.508,-0.628,28,-12.272
55485,137.02,-8.687,-0.172,45,-7.657
36792,130.27,-4.891,-1.533,45,-9.952
178929,116.87,-4.024,-1.102,45,-8.808
98928,79.97,-3.922,-0.157,43,-7.59
145623,621.21,-4.708,-0.016,32,-7.699
191261,134.02,7.387,2.041,45,9.664
81927,24.38,2.736,0.158,36,7.622
156190,236.96,2.234,-0.047,32,-7.895
18482,144.73,2.314,1.684,45,9.253
157888,3.31,9.097,0.156,37,5.758
94072,151.19,-0.57,-0.079,32,-8.311
162572,45.02,-12.46,-0.158,28,-8.271
76935,81.56,-7.957,-0.156,29,-9.156
40878,30.06,-0.011,0.158,31,9.977
61688,44.15,-9.542,-0.156,36,-6.679
25289,75.87,-0.969,-0.156,28,-9.593
176875,76.93,0.137,-0.158,45,-7.467
106860,72.85,2.497,-0.157,43,-7.625
124139,38.09,2.405,0.157,35,7.148
170777,76.41,-0.011,-0.157,38,-8.139
7803,87.96,4.913,0.214,35,6.783
136621,140.6,-7.98,-0.522,28,-10.299
175272,153.48,0.547,2.125,45,9.897
108783,79.27,-3.488,-0.157,36,-8.171
105869,118.64,-2.816,-1.099,44,-9.331
15753,123.34,4.058,1.571,44,10.698
99884,148.31,-10.477,-2.514,45,-13.202
91099,66.24,-1.471,-0.156,35,-7.348
150112,59.4,-10.784,-0.159,38,-6.27
181747,101.97,6.76,0.031,32,7.021
65730,98.94,-12.54,-0.628,43,-6.808
128551,2.19,7.991,0.158,36,6.382
127191,76.37,0.011,-0.158,38,-8.139
144891,70.95,3.226,-0.156,44,-6.704
193818,18.32,10.682,0.156,44,6.295
107309,145.29,6.327,0.249,30,8.239
183272,5.43,12.437,0.156,36,6.156
185854,130.84,-5.21,-0.16,45,-6.979
175756,60.39,-10.841,-0.158,27,-7.812
24736,64.07,-4.571,-0.157,37,-7.337
93464,153.78,4.685,1.341,45,9.862
89739,84.07,11.81,0.63,35,8.536
175203,92.54,2.907,0.63,35,8.915
13251,17.14,12.608,0.156,37,6.604
35409,40.13,4.56,0.156,36,6.239
192974,148.26,-11.799,-2.514,44,-13.276
1737,148.68,-4.241,-2.514,44,-13.649
99866,63.19,-4.925,-0.157,45,-6.304
74095,28.15,-0.57,0.156,36,8.464
105077,72.89,1.664,-0.158,35,-8.44
39251,45.73,-11.947,-0.157,36,-6.773
162894,128.99,-4.492,-1.57,45,-10.568
86574,1.69,7.387,0.157,37,6.572
131546,142.04,7.946,0.322,45,6.297
70003,70.78,1.094,-0.158,31,-8.749
194399,83.66,11.012,0.581,37,8.549
157435,37.4,0.912,0.156,45,6.587
38576,103.94,-2.36,-0.628,45,-8.046
77877,208.86,6.76,0.017,32,7.985
195392,60.18,-10.374,-0.157,36,-7.012
6619,22.78,4.845,0.158,36,7.363
100905,63.26,-4.708,-0.157,45,-6.201
149489,74.88,0.125,-0.158,36,-9.206
139227,93.46,5.689,0.539,44,6.889
173466,21.91,6.715,0.156,35,7.885
123708,89.71,1.915,0.627,44,8.677
159374,46.54,-12.665,-0.157,33,-6.431
181141,23.99,2.918,0.156,38,7.273
85926,351.69,1.22,0.016,32,8.334
169872,78.01,-0.992,-0.158,45,-7.351
92755,69.74,1.721,-0.156,36,-7.617
82187,92.3,-1.87,-1.571,36,-11.776
124044,89.6,1.984,0.628,45,8.172
70589,18.79,9.565,0.157,44,5.848
17076,47.26,-12.403,-0.157,46,-5.292
102181,78.31,-0.821,-0.156,45,-6.817
76296,44.35,-8.55,-0.156,44,-5.373
180639,44.39,-10.294,-0.158,35,-7.038
103239,59.26,-11.845,-0.156,33,-7.146
4885,32.44,-1.163,0.158,35,8.782
69399,134.67,4.902,2.047,30,14.998
137011,71.48,2.041,-0.158,45,-8.016
78343,99.51,-9.804,-0.628,45,-7.432
46290,39.54,3.409,0.155,38,6.006
138518,67.05,-0.137,-0.157,44,-7.004
168362,44.13,-10.739,-0.157,27,-7.889
75685,122.82,10.796,1.571,44,9.785
33522,82.28,-6.84,-0.119,37,-7.183
106194,157.35,-6.304,-2.987,44,-14.901
165680,34.95,-0.182,0.158,35,8.22
57948,148.89,-3.42,-2.512,44,-13.482
169286,83.51,8.801,0.204,45,7.625
143909,32.9,-1.471,0.157,44,8.316
26258,36.48,1.938,0.157,30,8.767
54339,116.58,-12.073,-1.099,29,-14.02
189442,4.79,11.354,0.158,35,5.894
148486,109.76,3.215,1.1,44,9.261
177857,155.49,-9.872,-0.252,35,-8.485
190440,3.72,9.884,0.156,36,5.943
166993,110,1.072,1.1,44,9.008
87342,81.06,-4.891,-0.158,44,-6.884
93084,40.23,5.438,0.158,35,6.939
194959,66.66,-1.493,-0.156,36,-7.898
30121,20.01,8.55,0.157,44,6.704
22081,42.64,-7.239,-0.158,45,-6.708
50237,34.54,-1.402,0.156,45,7.371
104195,5.23,11.263,0.158,44,5.217
43285,28.14,-1.642,0.156,45,7.384
80111,73.73,2.497,-0.157,45,-7.412
159361,157.97,-3.477,-1.773,44,-10.929
35213,18.08,12.255,0.158,35,7.505
7261,24.34,1.938,0.155,38,6.793
11083,104.21,-3.226,-0.629,45,-7.478
128392,27.1,-0.091,0.156,45,8.065
147629,113.45,-8.447,-0.237,46,-7.115
199977,401.86,1.927,0,32,1.926
124308,3.15,8.983,0.156,44,5.891
92272,151.3,10.021,0.673,44,7.298
183906,335.8,0.319,0.016,32,9.005
102705,68.39,0.855,-0.157,45,-7.417
74582,20.28,8.094,0.157,44,6.669
128305,39.17,3.329,0.159,45,6.45
78933,19.75,10.043,0.158,37,7.788
147555,40.35,5.78,0.157,35,7.076
174953,116.69,-7.285,-1.101,35,-10.311
15935,158.48,-4.378,-0.45,45,-6.567
59684,83.51,9.291,0.171,33,8.28
39871,34.95,-0.011,0.157,36,8.409
51370,33.67,-1.288,0.159,45,8.084
100615,4.35,11.468,0.157,35,6.621
101812,3.72,11.24,0.156,27,7.294
12994,77.47,-1.06,-0.157,45,-8.065
102952,73.95,1.721,-0.156,34,-8.109
3365,89.78,4.731,0.628,30,11.797
88109,3.06,9.029,0.158,45,6.055
138524,62.6,-6.247,-0.158,45,-6.678
3412,3.84,10.568,0.157,45,6.434
82300,26.66,0.616,0.158,45,8.31
158579,63.78,-4.321,-0.158,45,-6.619
98019,109.28,12.483,1.098,31,13.688
152317,27.8,-1.151,0.156,38,7.614
14150,77.39,-1.391,-0.158,36,-8.477
121097,72.73,2.588,-0.157,37,-7.543
61838,76.28,0.274,-0.158,45,-7.974
82536,99.29,-10.534,-0.628,45,-6.748
12756,40.78,6.84,0.159,30,7.449
69411,118.73,-3.944,-1.099,44,-9.674
78903,73.82,2.052,-0.158,45,-7.813
134622,24.98,2.793,0.157,28,8.51
49669,139.62,-2.611,-2.045,45,-12.721
91965,24.22,3.488,0.157,35,8.159
125583,68.06,-0.262,-0.157,36,-8.221
87583,348.74,-0.353,0.015,32,7.092
167927,25.37,1.619,0.157,44,7.828
46994,70.28,1.174,-0.157,45,-8.457
184990,142.11,9.701,0.522,44,7.417
160917,24.14,3.192,0.155,36,7.771
117218,81.74,-5.381,-0.157,45,-6.318
18154,99.01,-12.038,-0.628,45,-6.697
12657,81.75,-4.913,-0.156,45,-5.83
70234,74.54,2.337,-0.156,44,-7.215
64593,75.16,1.037,-0.156,38,-8.124
186039,70.59,0.353,-0.158,29,-9.418
113316,70.06,1.311,-0.158,35,-8.202
160840,86.9,0.559,0.047,32,8.503
177956,39.21,4.913,0.158,35,7.976
118034,128.83,-8.869,-1.571,35,-12.751
40068,74.25,1.3,-0.157,37,-8.399
4451,77.44,-0.046,-0.157,45,-7.091
24693,94.9,-8.311,-0.297,45,-6.746
161528,135.74,4.674,0.305,44,6.655
78835,71.98,2.371,-0.158,38,-7.757
20082,65.13,-2.508,-0.157,35,-6.845
79408,36.63,0.627,0.158,45,7.264
94659,346.04,1.55,-0.031,32,-8.417
78263,64.33,-2.645,-0.157,44,-5.798
59200,68.81,1.391,-0.157,46,-7.254
128388,103.95,-5.404,-0.629,30,-11.086
160789,34.96,-1.311,0.158,43,7.082
41252,30.59,-3.181,0.156,44,6.936
20193,21.5,8.026,0.157,30,8.555
114540,75.62,1.015,-0.157,37,-7.799
93068,33.44,-1.425,0.157,44,8.089
26739,32.51,-3.055,0.157,43,6.877
171437,62.09,-6.749,-0.157,45,-6.373
178258,81.77,-6.338,-0.157,38,-7.204
185244,63.09,-4.765,-0.157,45,-5.986
168984,81.16,-4.708,-0.156,43,-6.551
131278,38.91,3.91,0.157,36,7.456
69984,87.95,5.084,0.228,36,6.982
1719,29.65,-0.296,0.159,34,9.546
127419,2.25,8.63,0.158,36,6.919
34743,27.1,-1.015,0.156,43,7.146
42812,72.85,1.585,-0.157,38,-8.537
162776,43.83,-10.157,-0.158,35,-7.763
99943,135.5,4.834,0.928,45,8.238
55018,144.39,2.554,2.479,45,12.446
107871,17.59,11.89,0.156,38,6.478
36612,65.42,-2.086,-0.157,45,-6.834
155944,70.81,2.508,-0.157,45,-7.356
93940,0.06,-6.509,-0.053,31,-7.88
58655,6.58,9.428,0.048,32,6.85
8399,25.31,2.565,0.157,35,8.705
164750,144.26,3.089,2.515,45,13.223
94562,139.45,-0.365,-2.043,45,-9.697
96736,118.55,-0.433,-1.101,45,-7.665
72213,36.36,0.65,0.158,44,7.606
175321,375.18,-0.878,-0.032,32,-8.486
91987,35.02,0.125,0.157,34,8.482
18943,31.23,-2.257,0.157,45,7.891
112801,109.28,7.957,1.1,45,9.01
